tweet,username,clean_tweet,sentiment
"hmmmph, ok. bank digital. isunya perlindungan data dan dana pribadi. transaksi digital, isunya dgn seminimal mungkin interaksi. jossss.",sangbayu13,"hmmmph, ok. bank digital. isunya perlindungan data dan dana pribadi. transaksi digital, isunya dgn seminimal mungkin interaksi. jossss.",Neutral
"RUU Perlindungan Data Pribadi, diharapkan DPR bisa selesai 16 Juli 2021, sebelum penutupan masa sidang. Sampai sekarang tarik ulurnya antara Pemerintah yang mau pengawasan di bawah Kominfo, dan DPR yg mau di bawah lembaga independen. . . . . di bawah netijen Indo yg julid aja 🤣 https://t.co/RqB3wbGxPj",gadtorade,"RUU Perlindungan Data Pribadi, diharapkan DPR bisa selesai 16 Juli 2021, sebelum penutupan masa sidang. Sampai sekarang tarik ulurnya antara Pemerintah yang mau pengawasan di bawah Kominfo, dan DPR yg mau di bawah lembaga independen. . . . . di bawah netijen Indo yg julid aja 🤣 https://t.co/RqB3wbGxPj",Positive
"Isu keamanan dan perlindungan data pribadi menjadi fokus dalam pemanfaatan data. Bagaimana seharusnya pemangku kepentingan memahami data sebagai aset yang bermanfaat? Simak dalam ""Rahasia Data di Industri Digital"" live di Youtube Katadata Indonesia https://t.co/ekkZP3Nh2o",KATADATAcoid,"Isu keamanan dan perlindungan data pribadi menjadi fokus dalam pemanfaatan data. Bagaimana seharusnya pemangku kepentingan memahami data sebagai aset yang bermanfaat? Simak dalam ""Rahasia Data di Industri Digital"" live di Youtube Katadata Indonesia https://t.co/ekkZP3Nh2o",Negative
RUU Perlindungan Data Pribadi Ditargetkan Disahkan Pada 16 Juli https://t.co/eM87DKAXpc via @medcom_id #CekDuluMedcom #CaraBaruMenikmatiMedcom,medcom_id,RUU Perlindungan Data Pribadi Ditargetkan Disahkan Pada 16 Juli https://t.co/eM87DKAXpc via @medcom_id #CekDuluMedcom #CaraBaruMenikmatiMedcom,Neutral
RUU Perlindungan Data Pribadi Ditargetkan Disahkan Pada 16 Juli https://t.co/4IfYIb1Fal,medcom_id,RUU Perlindungan Data Pribadi Ditargetkan Disahkan Pada 16 Juli https://t.co/4IfYIb1Fal,Neutral
@bertanyarl Inilah pentingnya perlindungan data pribadi #RUUPDP,dnwnntsr,@bertanyarl Inilah pentingnya perlindungan data pribadi #RUUPDP,Neutral
Pengawas Perlindungan Data Pribadi sebaiknya...,steviesulaiman,Pengawas Perlindungan Data Pribadi sebaiknya...,Neutral
@azizahnajmi Hanya terjadi di era skrg ' Bnyak skli terjdi Pelanggaran hukum PERBANKAN atas Keamanan data pribadi kita' kira² siapa yg harus bertggung jwb ' OJK atau Perlindungan Konsumen di negara ini ... 🤔,BryanArsyad3,@azizahnajmi Hanya terjadi di era skrg ' Bnyak skli terjdi Pelanggaran hukum PERBANKAN atas Keamanan data pribadi kita' kira² siapa yg harus bertggung jwb ' OJK atau Perlindungan Konsumen di negara ini ... 🤔,Negative
DPR Perpanjang Waktu Pembahasan RUU Perlindungan Data Pribadi https://t.co/WSd8wZzD92,KompasTekno,DPR Perpanjang Waktu Pembahasan RUU Perlindungan Data Pribadi https://t.co/WSd8wZzD92,Neutral
@recehvasi SAHKAN UU PERLINDUNGAN DATA PRIBADI MANA ADA WACANA KTP ONLINE LAGI 🥲,dwidwi57,@recehvasi SAHKAN UU PERLINDUNGAN DATA PRIBADI MANA ADA WACANA KTP ONLINE LAGI 🥲,Neutral
Golkar menyakini RUU Perlindungan Data Pribadi dapat Segera Diselesaikan https://t.co/vgjq6bYGGA,kabargolkarnews,Golkar menyakini RUU Perlindungan Data Pribadi dapat Segera Diselesaikan https://t.co/vgjq6bYGGA,Neutral
@ismailfahmi Jelas! Selama ini kita sudah dibodohin dan gawatnya tidak ada perlindungan hukum terkait penyalahguna data pribadi.,ahafid,@ismailfahmi Jelas! Selama ini kita sudah dibodohin dan gawatnya tidak ada perlindungan hukum terkait penyalahguna data pribadi.,Neutral
Agak rumit juga. Apalagi untuk mendapatkan akses terhadap pelayanan tertentu dibutuhkan data-data pribadi. Apa memang ada perlindungan yang benar-benar ketat dengan data-data pribadi?,newphnforgiving,Agak rumit juga. Apalagi untuk mendapatkan akses terhadap pelayanan tertentu dibutuhkan data-data pribadi. Apa memang ada perlindungan yang benar-benar ketat dengan data-data pribadi?,Neutral
@ismailfahmi Duhh cepetannn dong UU perlindungan data pribadi disahin :'',Wildayanti_icha,@ismailfahmi Duhh cepetannn dong UU perlindungan data pribadi disahin :'',Neutral
"Yng jadi pertanyan berikutnya, apakah masih ada harapan buat RUU Perlindungan Data Pribadi jadi prioritas di mata para dewa-dewa pengampu kebijakan kita ini?🧐🧐",hamkadharma_,"Yng jadi pertanyan berikutnya, apakah masih ada harapan buat RUU Perlindungan Data Pribadi jadi prioritas di mata para dewa-dewa pengampu kebijakan kita ini?🧐🧐",Positive
"@tictactoe___ @hsidhi @ismailfahmi Iya neng, nanti pihak berwenang telusuri ntuh dari mana. Tp itulah penting adanya UU Perlindungan Data Pribadi. Sampai saat ini masih dalam bentuk RUU.",Puang_Adha,"@tictactoe___ @hsidhi @ismailfahmi Iya neng, nanti pihak berwenang telusuri ntuh dari mana. Tp itulah penting adanya UU Perlindungan Data Pribadi. Sampai saat ini masih dalam bentuk RUU.",Positive
Perlindungan data pribadi masyarakat Jadi perhatian khusus @kemkominfo @PlateJohnny,SydneyX5w,Perlindungan data pribadi masyarakat Jadi perhatian khusus @kemkominfo @PlateJohnny,Positive
@kbenaranHakiki @ismailfahmi Makanya perlu disahkan segara RUU Perlindungan Data Pribadi biar jadi UU.,Puang_Adha,@kbenaranHakiki @ismailfahmi Makanya perlu disahkan segara RUU Perlindungan Data Pribadi biar jadi UU.,Neutral
@ismailfahmi Setelah bocor data @BPJSKesehatanRI kemarin yg smp skrg masih ga jelas. Ada gini lagi 🤦🏻‍♂️ Makanya males kl ada app yg kl mau buat account harus foto dngn KTP. Mending gak usah Bs spt gini kjadian nya. Perlindungan data pribadi di Indo 🤡,kerberooz,@ismailfahmi Setelah bocor data @BPJSKesehatanRI kemarin yg smp skrg masih ga jelas. Ada gini lagi 🤦🏻‍♂️ Makanya males kl ada app yg kl mau buat account harus foto dngn KTP. Mending gak usah Bs spt gini kjadian nya. Perlindungan data pribadi di Indo 🤡,Negative
Simak baik-baik pernyataan Menkominfo Johnny Plate terkait jangan sampai data pribadi kita setelah divaksinasi disebarkan di sosial media... Karena ini menyangkut data perlindungan pribadi... @SakiinaQhiCO_33 @KangCendol_33 @ahmad_bellamy @__RismaWidiono_ @AirinAirin_NZ https://t.co/DivgCYcs9q,DianaAurora96,Simak baik-baik pernyataan Menkominfo Johnny Plate terkait jangan sampai data pribadi kita setelah divaksinasi disebarkan di sosial media... Karena ini menyangkut data perlindungan pribadi... @SakiinaQhiCO_33 @KangCendol_33 @ahmad_bellamy @__RismaWidiono_ @AirinAirin_NZ https://t.co/DivgCYcs9q,Neutral
mohon kpd @DPR_RI untuk segera sahkan RUU Perlindungan Data Pribadi &amp; kita bisa baca bareng bareng Draftnya di sini👉 https://t.co/oAFBpZOISb,cakfu,mohon kpd @DPR_RI untuk segera sahkan RUU Perlindungan Data Pribadi &amp; kita bisa baca bareng bareng Draftnya di sini👉 https://t.co/oAFBpZOISb,Positive
Analisis Hukum RUU Perlindungan Data Pribadi (PDP) https://t.co/8OmVV08ANM,lawjusticeco,Analisis Hukum RUU Perlindungan Data Pribadi (PDP) https://t.co/8OmVV08ANM,Neutral
Kasus data selfie KTP menunjukkan betapa lemahnya perlindungan terhadap data pribadi konsumen. https://t.co/jVk9HGVNPR,suaradotcom,Kasus data selfie KTP menunjukkan betapa lemahnya perlindungan terhadap data pribadi konsumen. https://t.co/jVk9HGVNPR,Negative
"Berulang kembali, kembali dan kembali. Tolong dong bapak/ibu Dewan segerakan UU Perlindungan data Pribadi. Sampai brp banyak dan seberapah parah korban jatuh hingga kalian tergerak??? @Shda_Agatha @psi_id @DPP_PKB @PDemokrat @PDI_Perjuangan @NasDem @airlangga_hrt @Gerindra",gastonkatanya,"Berulang kembali, kembali dan kembali. Tolong dong bapak/ibu Dewan segerakan UU Perlindungan data Pribadi. Sampai brp banyak dan seberapah parah korban jatuh hingga kalian tergerak??? @Shda_Agatha @psi_id @DPP_PKB @PDemokrat @PDI_Perjuangan @NasDem @airlangga_hrt @Gerindra",Negative
Betapa pentingnya perlindungan data pribadi dalam sistem elektronik. Johnny Plate @kemkominfo,Cahaya_Dfa,Betapa pentingnya perlindungan data pribadi dalam sistem elektronik. Johnny Plate @kemkominfo,Neutral
8.Aspek Perlindungan Data Pribadi dalam Jasa Pengiriman Barang https://t.co/eSXjfmDvr4 (23.06.21) #KlinikSepekan,klinikhukum,8.Aspek Perlindungan Data Pribadi dalam Jasa Pengiriman Barang https://t.co/eSXjfmDvr4 (23.06.21) #KlinikSepekan,Neutral
"serem bgt ni negara, apa sengaja ya gak bikin undang-undang perlindungan data pribadi biar kalo ada kasus semacam ini maen retas-retas aja? hmm",pyurheroine,"serem bgt ni negara, apa sengaja ya gak bikin undang-undang perlindungan data pribadi biar kalo ada kasus semacam ini maen retas-retas aja? hmm",Negative
"Foto selfie KTP ramai dijual di medsos, ini bukti kalo RI butuh UU perlindungan data pribadi. https://t.co/JuhXLuCYHv",asumsico,"Foto selfie KTP ramai dijual di medsos, ini bukti kalo RI butuh UU perlindungan data pribadi. https://t.co/JuhXLuCYHv",Neutral
"Umumnya, setiap orang berhak atas perlindungan dari ancaman data pribadi, sebagaimana telah dijamin oleh negara sesuai dengan Pasal 28G ayat 1 dari UUD 1945. Hak ini juga dijamin dalam berbagai macam instrumen hukum internasional yang menegaskan hak atas data pribadi.",justika_id,"Umumnya, setiap orang berhak atas perlindungan dari ancaman data pribadi, sebagaimana telah dijamin oleh negara sesuai dengan Pasal 28G ayat 1 dari UUD 1945. Hak ini juga dijamin dalam berbagai macam instrumen hukum internasional yang menegaskan hak atas data pribadi.",Neutral
"@CCICPolri Sepakat dgn ""Doxing"". Namun, sayang sekali - perangkat hukummya belum ada.😁 Sementara, Rancangan Undang-undang Perlindungan Data Pribadi masih belum di-undangkan di DPR @DPR_RI Disisi lain, perangkat aplikasi online ""aps"" terkesan memaksa kita utk ""Setuju"" terkait S&amp;K.✍",Firmansyah_Adv,"@CCICPolri Sepakat dgn ""Doxing"". Namun, sayang sekali - perangkat hukummya belum ada.😁 Sementara, Rancangan Undang-undang Perlindungan Data Pribadi masih belum di-undangkan di DPR @DPR_RI Disisi lain, perangkat aplikasi online ""aps"" terkesan memaksa kita utk ""Setuju"" terkait S&amp;K.✍",Negative
"Foto Selfie KTP Diobral di Medsos, Bukti RI Butuh UU Perlindungan Data Pribadi https://t.co/RCm6rJU4EF",KaeKae_Gunardi,"Foto Selfie KTP Diobral di Medsos, Bukti RI Butuh UU Perlindungan Data Pribadi https://t.co/RCm6rJU4EF",Neutral
RUU PDP Jamin Perlindungan Data Pribadi yang Progresif dan Komprehensif. via @kemkominfo #ElshintaProkes https://t.co/IZT9D4uc8f https://t.co/UYvkLJsGuH,RadioElshinta,RUU PDP Jamin Perlindungan Data Pribadi yang Progresif dan Komprehensif. via @kemkominfo #ElshintaProkes https://t.co/IZT9D4uc8f https://t.co/UYvkLJsGuH,Neutral
Goto Dinilai Telah Penuhi Beberapa Standar Perlindungan Data Pribadi Penggunanya. Nih baca biar tau kenapa data pribadi itu penting. @AbangGemes3 @BambangMoelyadi @b_yoem https://t.co/ZO6sjLymBl,flippingvalve,Goto Dinilai Telah Penuhi Beberapa Standar Perlindungan Data Pribadi Penggunanya. Nih baca biar tau kenapa data pribadi itu penting. @AbangGemes3 @BambangMoelyadi @b_yoem https://t.co/ZO6sjLymBl,Neutral
GoTo Dinilai Telah Penuhi Beberapa Standar Perlindungan Data Pribadi Penggunanya https://t.co/Hhh1d9xTF9 https://t.co/f3obLTlQCM,aimer_riska,GoTo Dinilai Telah Penuhi Beberapa Standar Perlindungan Data Pribadi Penggunanya https://t.co/Hhh1d9xTF9 https://t.co/f3obLTlQCM,Neutral
RUU PDP Jamin Perlindungan Data Pribadi yang Progresif dan Komprehensif https://t.co/I0DmWac5WP,kemkominfo,RUU PDP Jamin Perlindungan Data Pribadi yang Progresif dan Komprehensif https://t.co/I0DmWac5WP,Positive
"Kelembagaan otoritas perlindungan data pribadi perlu independen. Selain agar lembaga ini bisa bekerja secara imparsial dan adil, independensi juga akan memberi banyak keuntungan bagi pemerintah maupun swasta. Opini @wahyudidjafar https://t.co/qdxd0g1JVG https://t.co/1jtadzQooK",elsamnews,"Kelembagaan otoritas perlindungan data pribadi perlu independen. Selain agar lembaga ini bisa bekerja secara imparsial dan adil, independensi juga akan memberi banyak keuntungan bagi pemerintah maupun swasta. Opini @wahyudidjafar https://t.co/qdxd0g1JVG https://t.co/1jtadzQooK",Positive
Jadi aman dan tenang... GoTo dinilai telah penuhi beberapa standar perlindungan data pribadi penggunanya... @kurawa https://t.co/D34gSiNLRb,DianaAurora96,Jadi aman dan tenang... GoTo dinilai telah penuhi beberapa standar perlindungan data pribadi penggunanya... @kurawa https://t.co/D34gSiNLRb,Positive
Otoritas perlindungan data pribadi merupakan salah satu kepingan puzzle terpenting. Otoritas tersebut akan menentukan efektif tidaknya pelaksanaan dan penegakan hukum perlindungan data pribadi. #Opini #AdadiKompas #Kompas56 https://t.co/KH7znxAyLA,hariankompas,Otoritas perlindungan data pribadi merupakan salah satu kepingan puzzle terpenting. Otoritas tersebut akan menentukan efektif tidaknya pelaksanaan dan penegakan hukum perlindungan data pribadi. #Opini #AdadiKompas #Kompas56 https://t.co/KH7znxAyLA,Positive
Anggota Komisi I DPR RI Rizki Natakusumah: RUU Perlindungan Data Pribadi Penting Segera Disahkan https://t.co/JfUz9pjBEx,hendrikampai,Anggota Komisi I DPR RI Rizki Natakusumah: RUU Perlindungan Data Pribadi Penting Segera Disahkan https://t.co/JfUz9pjBEx,Positive
Rizki Natakusumah: RUU Perlindungan Data Pribadi Penting Segera Disahkan https://t.co/olhJALSNnF,hendrikampai,Rizki Natakusumah: RUU Perlindungan Data Pribadi Penting Segera Disahkan https://t.co/olhJALSNnF,Positive
@angga_fzn Ini ttg hal2 kaya gini aku srg bgt bilang k ortuku skrg ttg privasi dan perlindungan data pribadi..Krn penganut paham g enakan akan sulit Nerima dg norma kesopanan yg satu ini... Kan yg minta jg kenal ini.. better nanya dl kan,hatiyanggembira,@angga_fzn Ini ttg hal2 kaya gini aku srg bgt bilang k ortuku skrg ttg privasi dan perlindungan data pribadi..Krn penganut paham g enakan akan sulit Nerima dg norma kesopanan yg satu ini... Kan yg minta jg kenal ini.. better nanya dl kan,Negative
"@fildzaas @CNNIndonesia Dalam UU no 14 th 2008 tentang KIP, asal tidak membahayakan pertahanan, menghambat penegakan hukum, data pribadi, perlindungan dari persaingan usaha tidak sehat, dan HAKI harusnya bisa dibuka Karena itu di tiap instansi ada PPID untuk permohonan informasi",smoroholic,"@fildzaas @CNNIndonesia Dalam UU no 14 th 2008 tentang KIP, asal tidak membahayakan pertahanan, menghambat penegakan hukum, data pribadi, perlindungan dari persaingan usaha tidak sehat, dan HAKI harusnya bisa dibuka Karena itu di tiap instansi ada PPID untuk permohonan informasi",Negative
"Perlindungan data pribadi di Indonesia kacau betul. Jika tahun lalu 90 juta data user Tokopedia bocor, lalu giliran BPJS Kesehatan yang diretas. Bagaimana nasib kita? #kumparanplus https://t.co/fn9v7eHEBe",kumparanplus,"Perlindungan data pribadi di Indonesia kacau betul. Jika tahun lalu 90 juta data user Tokopedia bocor, lalu giliran BPJS Kesehatan yang diretas. Bagaimana nasib kita? #kumparanplus https://t.co/fn9v7eHEBe",Negative
"Benarkah sistem proteksi perlindungan data pribadi di negeri ini begitu lemah? Mengapa RUU Perlindungan Data Pribadi tak kunjung disahkan? Saksikan #SpecialReportMetroTV dengan tema #MenambalKebocoranData Rabu, 2 Juni 2021 pukul 22:30 WIB, hanya di #MetroTV https://t.co/B4SQ861CGo",Metro_TV,"Benarkah sistem proteksi perlindungan data pribadi di negeri ini begitu lemah? Mengapa RUU Perlindungan Data Pribadi tak kunjung disahkan? Saksikan #SpecialReportMetroTV dengan tema #MenambalKebocoranData Rabu, 2 Juni 2021 pukul 22:30 WIB, hanya di #MetroTV https://t.co/B4SQ861CGo",Neutral
"Untuk tingkatkan kesadaran terkait hal tersebut, Kominfo punya program literasi digital - daring &amp; luring- hingga ke pelosok desa. Tujuannya, agar masyarakat waspada terhadap perlindungan data pribadi di internet. Targetnya, 15 juta orang ter-literasi pada tahun ini.[3] https://t.co/fFgsYLKezK",voaindonesia,"Untuk tingkatkan kesadaran terkait hal tersebut, Kominfo punya program literasi digital - daring &amp; luring- hingga ke pelosok desa. Tujuannya, agar masyarakat waspada terhadap perlindungan data pribadi di internet. Targetnya, 15 juta orang ter-literasi pada tahun ini.[3] https://t.co/fFgsYLKezK",Negative
"[SERI BINCANG-BINCANG VOL. 28] Adanya kebocoran data pribadi yang diduga berasal dari database BPJS dan diperjual belikan, memperlihatkan kurangnya perlindungan data pribadi masyarakat oleh pemerintah. Siapa yang bertanggung jawab atas hal ini dan bagaimana muatan hukumnya? https://t.co/kg9YKchZrZ",ltsindonesia,"[SERI BINCANG-BINCANG VOL. 28] Adanya kebocoran data pribadi yang diduga berasal dari database BPJS dan diperjual belikan, memperlihatkan kurangnya perlindungan data pribadi masyarakat oleh pemerintah. Siapa yang bertanggung jawab atas hal ini dan bagaimana muatan hukumnya? https://t.co/kg9YKchZrZ",Negative
"demi melindungi data pribadi sekitar 271 jutaan masyarakat di seluruh Indonesia, khususnya guna mencegah adanya modus pemalsuan dan/atau penjualan data pribadi, maka DPR @DPR_RI semestinya segera RUU Perlindungan Data Pribadi di-undangkan.✍ #SahkanUUPDP @PolhukamRI @kemkominfo https://t.co/yXdz1KnCh0",Firmansyah_Adv,"demi melindungi data pribadi sekitar 271 jutaan masyarakat di seluruh Indonesia, khususnya guna mencegah adanya modus pemalsuan dan/atau penjualan data pribadi, maka DPR @DPR_RI semestinya segera RUU Perlindungan Data Pribadi di-undangkan.✍ #SahkanUUPDP @PolhukamRI @kemkominfo https://t.co/yXdz1KnCh0",Neutral
"@ismailfahmi hemat saya, kita sdh upaya proteksi data pribadi, akan tetapi bila perangkat hukum tentang Rancangan Undang-Undang Perlindungan Data Pribadi di DPR @DPR_RI (ternyata) masih saja belum di-undangkan.😁 disisi lain, banyak aps online ""memaksa"" kita utk ""Klik OK/Setuju"" dgn S&amp;K.😂",Firmansyah_Adv,"@ismailfahmi hemat saya, kita sdh upaya proteksi data pribadi, akan tetapi bila perangkat hukum tentang Rancangan Undang-Undang Perlindungan Data Pribadi di DPR @DPR_RI (ternyata) masih saja belum di-undangkan.😁 disisi lain, banyak aps online ""memaksa"" kita utk ""Klik OK/Setuju"" dgn S&amp;K.😂",Positive
"@UINWSMelawan @AlifKhoiruddin @farisbalya_ @uinwsfess @demauinsmg Jangan lupa ada UU Perlindungan Data Pribadi, UU 19/2016",mochammadmaola,"@UINWSMelawan @AlifKhoiruddin @farisbalya_ @uinwsfess @demauinsmg Jangan lupa ada UU Perlindungan Data Pribadi, UU 19/2016",Negative
PKB dan semua fraksi di Komisi 1 @DPR_RI merasa tidak puas dengan kementerian Kominfo RI @kemkominfo karena kurangnya keseriusan pada Perlindungan Data Pribadi. @DPP_PKB @cakimiNOW @taufiqrabdulla1 @FraksiPKB @PlateJohnny https://t.co/INLhtqmnuj,sbanshori,PKB dan semua fraksi di Komisi 1 @DPR_RI merasa tidak puas dengan kementerian Kominfo RI @kemkominfo karena kurangnya keseriusan pada Perlindungan Data Pribadi. @DPP_PKB @cakimiNOW @taufiqrabdulla1 @FraksiPKB @PlateJohnny https://t.co/INLhtqmnuj,Positive
